,artist,title,words
1472,Queensrÿche,I Don't Believe in Love,"I awoke on impact
Under surveillance from the camera eye
Searching high and low
The criminal mind found at the scene of the crime
Handcuffed and blind, I didn't do it
She said she loved me
I guess I never knew
But do we ever, ever really know?
She said she'd meet me on the other side
But I knew right then, I'd never find her

I don't believe in love
I never have, I never will
I don't believe in love
It's never worth the pain that you feel

No more nightmares, I've seen them all
From the day I was born
They've haunted my every move
Every open hand's there to push and shove
No time for love it doesn't matter
She made a difference
I guess she had a way
Of making every night seem bright as day
Now I walk in shadows, never see the light
She must have lied 'cause she never said goodbye

I don't believe in love
I never have, I never will
I don't believe in love
I'll just pretend she never was real
I don't believe in love
I need to forget her face, I see it still
I don't believe in love
It's never worth the pain that you feel

No chance for contact
There's no raison d'etre
My only hope is one day I'll forget
The pain of knowing what can never be
With or without love it's all the same to me

I don't believe in love
I never have, I never will
I don't believe in love
I'll just pretend she never was real
I don't believe in love
I never have, I never will
I don't believe in love
It's never worth the pain that you feel, feel
The pain that you feel, feel"
1473,Queensrÿche,If I Were King,"I have so much more to say, my brother.
Can you hear me?

A fool is left to live as the brave ones fall.
I swear if I were able,
I would have done the same for you.
But now you're gone and I wish I were too.

I spend all my time asking questions,
How can I pay you back when
The price you paid was so high, my friends.
If I were King of all I imagine,
I would trade all I am
To have you by my side.

If I were King.
I have too much time today, my brother.
Can you hear me?

I know where I am, but I still feel lost.
Please know that I am grateful
For the years you gave to me.
Everything's changed, but nothing changes
For you.

I won't waste my life asking questions.
I've seen the horror of war and
There's so much more for a man who's been
Where I've been.

If I were King of all I imagine,
I would trade what I have
To have you back at my side.
If I were King of all I imagine,
We would both be back home
Living the rest of our lives.
If I were King."
1474,Queensrÿche,Innuendo,"While the sun hangs in the sky and the desert has sand
While the waves crash in the sea and meet the land
While there's a wind and the stars and the rainbow
Till the mountains crumble into the plain

Oh yes, we'll keep on tryin'
Tread that fine line
Oh we'll, keep on tryin', yeah
Just passing our time

While we live according to race, color or creed
While we rule by blind madness and pure greed
Our lives dictated by tradition, superstition, false religion
Through the eons and on and on

Oh yes, we'll keep on tryin'
We'll tread that fine line
Oh, we'll keep on tryin'
Till the end of time, till the end of time

Through the sorrow all through our splendor
Don't take offense at my innuendo

You can be anything you want to be
Just turn yourself into anything
You think that you could ever be
Be free with your tempo, be free, be free
Surrender your ego, be free, be free to yourself

Ooh, ooh
If there's a God or any kind of justice under the sky
If there's a point, if there's a reason to live or die
If there's an answer to the questions we feel bound to ask
Show yourself, destroy our fears, release your mask

Oh yes, we'll keep on trying
Hey tread that fine line
Yeah, we'll keep on smiling, yeah
And whatever will be, will be

We'll just keep on trying
We'll just keep on trying
Till the end of time
Till the end of time
Till the end of time

"
1475,Queensrÿche,Jet City Woman,"Every time I leave you say you won't be there
And you're always there
Every time I cry your name at night
You pull close and say it's alright
I look in your eyes, just like the rain
Washing me, rain wash over me
Touching your face, I feel the heat of your heartbeat
Echo in my head like a scream
What you do to me!
Waited so long I can't wait another day without you

Jet city woman
It's a long way, home to my
Jet city woman
I see her face everywhere, can't get her out of my mind

Whenever I'm alone I'm thinking
There's a part missing from my life
Wonder where I'd be without your love
Holding me together now I'm
Watching the time tick, tick away
Face grows longer every day
Fortunes are lost on the women I've seen
But without you I can't breathe, you're the air to me!
Waited so long I can't wait another day without you?

Jet city woman got to find my way home to her
Jet city woman I see her face everywhere I look!
Jet city woman just a thousand miles and I'll be there
Jet city woman, to make the clouds go away
Time for some blue sky!

Waited so long now the plane's delayed an hour
Reminds me of all our days apart 
Hold on, just a little longer

Jet city woman Wonder where I'd be, you're the air to me
Jet city woman Eyes like the rain, rain down on me
Jet city woman No more nights alone
I'm almost home now Jet city woman
Close my eyes, I'm there in my jet city, jet city"
1476,Queensrÿche,Lady Jane,"Sitting all alone, inside, today Jane.
The other girls are home, we're playing a new game.
The voice is very, very close, you like it that way,
and we're feeling rather warm inside.

Are you smiling or afraid?
You can have it either way.

Lady Jane your eyes are wide today,
and the world is looking very strange, you must proclaim!
It's quite a scary, scary ride we take, Lady Jane.

Yesterday seemed very dark, but now it's bright,
your clouds have gone away.
Sensory perception peaking at this time,
electric waves of sound are filling Janie's mind today
calling out to Janie as you drift away, ""Don't be afraid,
they're only your illusion anyway.""

Lady Jane your eyes are wide today.
and we're sure you won't forget the things
you've seen today!
"
1477,Queensrÿche,Liquid Sky,"I ain't no Romeo. I'm just the man for you.
Holding out as secrets travel, they kind of get to you.
Everybody says that it could've been something.
Never was a smart kid, never knew a good thing.

Always hearing voices swim, in your liquid sky.
Liquid Sky 
Always hearing voices, like no more choices in disguise.
I ain't no sacred idol or a saint pretending.
I'll build you up. 
I'll tear you down. 
Turn you wrong side in.

What am I afraid of? Everyone's listening.
Standing on my soapbox, lost the beginning.

Always hearing voices, swim, in your liquid sky.
Liquid sky, I'm always hearing voices, like no more choices, like a lie.
It's just, it's just liquid sky.

I'm always hearing voices like electric shock waves in disguise.
I don't know what this means. 
I'll leave it for your interpretation. 
It's just me at the edge,
Everybody says that it could have been something.
Never was a smart kid, never knew a good thing. 

Always hearing voices 
Swim in your liquid sky.
Liquid Sky, I'm always hearing voices, like no more choices, like a lie.
It's just, it's just liquid sky. 
I'm always hearing voices like electric shock waves in disguise.
Always hearing voices swim"
1478,Queensrÿche,Man Down!,"Hey, I'm okay.
Another day, another nightmare begins.
And the sound that I hear
Is the relentless firing in my head.

Shifting gear in the driver's seat as
The finger of God signals me
And this concrete bloodline carries me.
Never thought I'd bring the war back home.

I'm a number, I'm a casualty of war
For a cause I never had the chance,
Didn't understand the score.
They told me that I'd be okay,
Assume civilian life, live day to day.
But when I think about it my hands still shake,
And I know what I am
Man Down!

I'm in overdrive, barely alive!
As long as I keep moving, I'm all right.
Was that a muzzle flash from my past
Or just my mind misfiring?

With one eye in mirror I see
The ""Cavalry of God"" coming up on me.
Bumper to bumper, traveling fast,
Waving Satan over

I'm a number, I'm a casualty of war,
For a cause I never had the chance,
Never understood the score.
They told me that I'd be okay,
Assume civilian life, live day to day.
But when I think about it my hands still shake,
And I know what I am
Man Down!"
1479,Queensrÿche,Middle of Hell,"Wake up! Buck up and listen!
Where am I?
Head reeling, I guess I wasn't dreaming.
Heart racing. 
Hard to breathe.
You were right.

Got myself here in the middle of Hell.
It's all right. 
I'll be all right.
All right.

Laser light shines bright behind me.
Can't see what's ahead or beside me.
Everyone here has a gun.

We drive straight down the center line.
No mistakes, not like last time.
You don't want to be on the wrong side of Hell.
I'm all right. 
I'll be all right.
All right.

I'm just trying to hold on
To whatever is left of me.
Keeping my head down,
Crawling on my hands and knees.
They're always out there.

I feel their eyes always watching me.
If you blink, they'll disappear.
The Med E Vac lifts off the ground and I
Can't feel a thing.

I don't really understand what happened.
There are some here
That won't make it out alive but
It's not gonna be me

This time. 
You'll see!
I'll be all right. 
I'll be all right.
All right."
1480,Queensrÿche,My Empty Room,"Empty room today
And here I sit
Chalk outline upon the wall
I remember tracing it
A thousand times
Oh, the night she died
Why? Why?

There's no sleep today, I can't pretend
When all my dreams are crimes
I can't stand facing them
Now who will come
To wash away my sins
Clean my room, fix my meals
Be my friend? (friend, friend)"
1481,Queensrÿche,My Global Mind,"There's hunger in Africa,
And anger on assembly lines.
At the touch of a button
I'm miles away.
I want no connection, just information,
And I'm gone.

I feel so helpless,
So I turn my gaze to another place.

My global mind reaches out for the truth.
Why try holding back the wave?
You'll only drown in the changes.
You've got to learn to let go.
Just let go and experience the flight.
Try to see from a different side..
If balance is the key
Maybe we'll see
A future understanding,

Then we won't feel so helpless,
An turn away and hide from the change.

My global mind searches for something new.
My global mind zeros in on news.

Time and rules are changing.
Attention span is quickening.
Welcome to the Information Age.

I feel so helpless,
So I turn my gaze to another place.

My global mind searches for something new.
My global mind zeros in on news.
My global mind reaches out for the truth.
My global mind zeros in on you.

It's searching everywhere,
Across the mountains,
Across the oceans,
Across every man made line.
No boundary gonna keep it from you."
1482,Queensrÿche,No Sanctuary,"There's a certain feeling
Known to all who hear the sound
The call of morning rising
You're in a mystic space
Can't you feel the force embrace, the chill of the wind
As it names you

Oh, can't you see the lies in front of you
Your journey ends so far, and still the distance
Spins round and round you
Now you cry - give me sanctuary
You scream but no one listens
Again you cry - give me sanctuary
Until the end I'll fight and die, to be free
Oh! No sanctuary

You're walking halfway in
But crawling halfway out
There's a void in your mind that you cling to
You feel lost in time, you've got no words to rhyme
No more charms, no more spells to protect you

Oh can't you see the lies in front of you
Your journey ends so far, and still the distance
Spins round and round you
Now you cry - give me sanctuary
You scream, but no one listens
Again you cry - give me sanctuary
Until the end I'll fight and die
Oh I've got to be free
"
1483,Queensrÿche,One Life,"One life, is like one prayer, one love to share.
One thought, one dream. One world, one meaning.
A man that's lost everything holds his faith in his heart.
Speaks to god of broken dreams, 
Never wondering why when nothing's heard, one prayer.

A woman cries in frustration, her man holds it inside.
They forgot what got them here, 
The vows they promised to stand by, one love.

One life is like one prayer, one love to share.
One thought, one dream. 
One world, one meaning.

It don't cost much for you to get to heaven, 
You just got to say your prayers.
If you want to stand with your saviors, 
You better learn how to bow your head.
Now bend your knees and bruise the earth and pray.

Heed the cries of the war child. 
Mothers hold them to their breasts.
Fathers fight an enemy and fear breeds unto itself, one world.

One life, is like one prayer, one love to share.
One thought, one dream. 
One world, one meaning. 
One life, one"
1484,Queensrÿche,One More Time,"Behind my eyes
I keep my truth from you.
No one enters
this secret place,
the barrier only I embrace.
Time is fleeing now they say,
Take time to look inside and face, the change.

Dig down deep
to find the man I thought I was.
A dog on a treadmill panting,
the master pulls the leash, laughing.
Now I can't remember why
I needed to run, needed to try so hard.

One more time around
is all I ask for now,
a star to seek by, wind to
take me home again.

""Work hard in life boy,
there's paradise in the end.""
Year after year we struggle to gain
the happiness our parents never claimed.
They told us all we had to do
was do what we're told, buy what was sold,
""Invest in gold, and never get old.""

One more time around
is all I ask for now,
a star to steer by, wind to
take me home again."
1485,Queensrÿche,One and Only,"Back in eighty six 
February and a special number
I just had to know, is this feeling real?
I picked up the phone
I was one step closer to the danger zone
I knew she'd steal my heart away
But I know I couldn't live without her love
Live without her love
The first time she looked at me
Her smile stayed on my mind
I never thought I'd ever meet
A woman of her kind
Now I'm lost in a lover's daze
And I'm not walking out
Gonna give my heart away
And hope that she will always stay

Call for me, run to me
Whenever you are lonely
Call for me, run to me my lady love

Won't you come and show me that precious smile
And maybe stay for a little while
Close the door, toss the key
Say you will always be my one and only

Looking back it seems to me
The message in her eyes
Left a lasting spell on me
A feeling I can't hide

Now I'm lost in a lover's daze
And I'm not walking out
Gonna give my heart away
And hope she will always stay

Call for me, run to me
Whenever you are lonely
Call for me, run to me my lady love

Won't you come and show me that precious smile
And maybe stay for a little while
Treat me to your sense of taste and style
And together we can walk the miles

Close the door, toss the key
Say that you will always be my one and only"
1486,Queensrÿche,Operation: Mindcrime,"It just takes a minute
And you'll feel no pain
Gotta make something of your life boy
Give me one more vein
You've come to see the doctor
'Cause I'll show you the cure
I'm gonna take away the questions
Yeah, I'm gonna make you sure, yeah

A hit man for the order
When you couldn't go to school
Had a skin job for a hair-do
Yeah, you looked pretty cool
Had a habit doing mainline
Watch the dragon burn
No regrets, you've got no goals
Nothing more to learn

Now I know you won't refuse
Because we've got so much to do
And you've got nothing more to lose
So take this number and welcome to

Operation Mindcrime
We're an underground revolution working overtime
Operation Mindcrime
There's a job for you in the system boy, with nothing to sign

Hey Nikki, you know everything
That there is to do
Here's a gun, take it home
Wait by the phone
We'll send someone over
To bring you what you need
You're a one man death machine
Make this city bleed

Now I know you won't refuse
'Cause we've got so much to do
You've got nothing more to lose
So take this number and welcome to

Operation Mindcrime
We're an underground revolution working overtime
Operation Mindcrime
There's a job for you in the system boy, with nothing to sign

Operation Mindcrime
We're an underground revolution working overtime
Operation Mindcrime
If you come to see the doctor
Yeah, he'll give you the cure

Operation Mindcrime
Make something of your life boy, let me into your mind
Operation Mindcrime
There's a job for you in the system boy with nothing to sign"
1487,Queensrÿche,Out of Mind,"Little girl sits in the corner, locked in a stare.
Arms waving madly at something that sadly isn't there.
Dressed in the day's best by a nurse who's nowhere to be found.

What does she see?
Maybe she's looking at me...

Old man is strapped to the seat of his chair, wearing a gown.
Shouting and cursing at someone who clearly isn't around.
Father Time has twisted his mind. 
The staff says, ""He's not well!""

To whom does he speak?
Maybe he's speaking to me...

So we keep these people inside these walls, from society.
Their forgotten lives safe from the crowd, they can't leave.
You've left them there with me.

So we keep these people behind these walls, from society.
Their forgotten lives safe from the crowd, they can't leave.
Through the doors come people like me, good-bye to them.
They see a picture few of us see.
They can't leave.
You've left them there with me.
"
1488,Queensrÿche,Promised Land,"Watching the sand fall, listening for the knock
Upon my door,
And waiting, for Promised Land.

Standing neck deep in life,
My ring of brass lay rusting on the floor.
Is this all?
Because it's not what I expected.

Somewhere along the way
Friends I once held close fled the fast lane.
I didn't notice, I just had to make it.
Head down, nose in the grindstone;
The kiss of life placed on my brow
Kept sliddin' to the ground
And now it's buried six feet under.

Preaching from the floor again
The same old sad song,
""Bartender, bring another drink for their favorite son.""

Where did it all go wrong?
What's the use in even holding on?
Here's to love, hate, and promises.

Almost called it today.
Turned to face ""The Void""
Numb with the suffering
And the question,
""Why am I?""
So many times I've tried and failed to
Gather my courage, reach again for that nail.
Life's been like
Dragging feet through sand,
And never finding, 
Promised land.

Preaching from the floor again
The same old sad song,
""Bartender, bring another drink for their favorite song.""
Where did it all go wrong?
I feel like I'm dying.
Here's to love, to hate,
To promises and promised land lies."
1489,Queensrÿche,Prophecy ,"Wings of fire, are sailing past the pint of no return
Blinding eyes, from which it hides the key
Seek to rise, begotten are the fools who'll never know
Force will hide the presence that we see

There's no time to run away
A prophecy will make its stay

Course of rage, a never ending fight for the unknown
To justify the formulated scheme
So we find a gleaming light to lead us far beyond
The closing gates of our society

There's no time to run away
A prophecy will make its stay
"
1490,Queensrÿche,Remember Me,"For just one minute, step into my life.
Read the page and
Run away with me.
The day I made that vow.
I didn't know then what I know today.
There's so much to say.

I don't know what the future holds
And I'm sorry if I seemed too cold.
A man conflicted in his head
Makes poor choices, regrets the words he said.

Remember me and all the times we had.
The way I held you.
Remember me whenever you feel sad.
All I want from you
Is for you to tell me that you miss me.
Will you wait for me?
Remember me, please.

Just wait one minute. Give me a chance
And I'll make you see just what you really
Mean to me.
It took a living hell to
Show me. All I want is to be with you.
You know that what I say is true.


I promise when I get back home
I'll be the man you used to know.
And I won't spend another day
Without you, girl.
I need your strength.

Please stay and
Remember me and all the times we had.
The way I loved you.
Remember me whenever you feel sad.
All I want from you
Is for you to tell me that you miss me.
Will you wait for me?
Remember me."
1491,Queensrÿche,Resistance,"Protests in New York
Listen to the call of the wild
Brother, sisters carrying signs
Breathe deep before it's too late
The sky is falling, burning your eyes
Down in New Orleans river's boiling 
Nothing living, nothing to eat
Thank the lord, daddy's working eight to five
Paying the doctor, baby's got cancer

Give and take
Has all we've learned been wrong?
Look around at what we've been given
Maybe we've taken too long

Resistance shouts the man on the right
Can't solve the problem overnight
Resistance listen to the call of the wild

Burning coal, got to keep the company warm as
The rain keeps killing the trees
Cut 'em down quick
Pay the man his wage, he's making paper to fuel the ""information age""
Out in the mid west, hear the roar of the plough
Turning grassland into sand
Got to feed the people more every day
But the wind keeps blowing the land away

Give and take
Has all we've learned been wrong?
Look around at what we've been given
Maybe we've taken too long

Resistance shouts the man on the right
Can't solve the problem overnight, resistance 
Liberal opposition crying violation
Stop the madness, resistance 
Through the din, one voice we should hear
Resistance listen to the call of the wild

There's no easy solution
The price is high, and it's time to pay
Turn of the century vision
Focused on a better way
Resistance shouts the man on the right
Can't solve the problem overnight

Resistance liberal opposition crying violation
Stop the madness resistance 
Through the din, one voice we should hear
Resistance listen to the call of the wild"
1492,Queensrÿche,Revolution Calling,"For a price I'd do about anything
Except pull the trigger
For that I'd need a pretty good cause
Then I heard of Dr. X
The man with the cure
Just watch the television
Yeah, you'll see there's something going on

Got no love for politicians
Or that crazy scene in D.C.
It's just a power mad town
But the time is ripe for changes
There's a growing feeling
That taking a chance on a new kind of vision is due

I used to trust the media
To tell me the truth, tell us the truth
But now I've seen the payoffs
Everywhere I look
Who do you trust when everyone's a crook?

Revolution calling
Revolution calling
Revolution calling you
There's a revolution calling
Revolution calling
Gotta make a change
Gotta push, gotta push it on through

Well, I'm tired of all this bullshit
They keep selling me on T.V.
About the communist plan
And all the shady preachers
Begging for my cash
Swiss bank accounts while giving their secretaries the slam

They're all in Penthouse now
Or Playboy magazine, million dollar stories to tell
I guess Warhol wasn't wrong
Fame fifteen minutes long
Everyone's using everybody, making the sale

I used to think
That only America's way, way was right
But now the holy dollar rules everybody's lives
Gotta make a million, doesn't matter who dies

Revolution calling
Revolution calling
Revolution calling you
There's a revolution calling
Revolution calling
Gotta make a change
Gotta push, gotta push it on through

I used to trust the media
To tell me the truth, tell us the truth
But now I've seen the payoffs
Everywhere I look
Who do you trust when everyone's a crook?

Revolution calling
Revolution calling
Revolution calling you
There's a revolution calling
Revolution calling
Gotta make a change
Gotta push, gotta push it on through

Revolution calling
Revolution calling
Revolution calling you
There's a revolution calling
Revolution calling
Gotta make a change
Gotta push, gotta push it on through

There's something going on
There's a revolution, there's a revolution, there's a revolution"
1493,Queensrÿche,Scarborough Fair,"Are you going to Scarborough Fair?
Parsley, sage, rosemary and thyme, 
Remember me to the one who lives there
She once was a true love of mine.

Tell her to make me a cambric shirt 
Parsley, sage, rosemary and thyme, 
Without a seem or needlework 
She once was a true love of mine.

Tell her to weave it in a sycamore wood lane
Parsley, sage, rosemary and thyme,
And gather it all with a basket of flowers
Then she'll be a true love of mine.

Ask her to buy me an acre of land
Parsley, sage, rosemary and thyme,
Between some water and the stand
Then she'll be a true love of mine.

Are you going to Scarborough Fair?
Parsley, sage, rosemary and thyme,
Remember me to the one who lives there
Then she'll be a true love of mine."
1494,Queensrÿche,Sign of the Times,"Heading for the classroom yesterday
The kids file through the metal machine
It finds what they may hide
No it just ain't right
A sign of the times

Another church is burning to the ground
Looking for the vandals and they're nowhere to be found
But the hate's alive
A sign of the times, Sign of the times 
A sign of the times, Sign of the times 

Would someone please let me know how we have spun out of control?
Has the captain let go of the wheel?
Or could we please try to find a way to be a bit more kind?
I see the road to tomorrow in the haze!

On the Senate floor they congregate
Many pockets lined with green,
From those behind the scenes, yeah they take the bribe (it's on the side)
A sign of the times, Sign of the times 
A sign of the times, Sign of the times"
1495,Queensrÿche,Silent Lucidity,"Hush now don't cry
Wipe away the teardrop from your eye
You're lying safe in bed
It was all a bad dream
Spinning in your head
Your mind tricked you to feel the pain
Of someone close to you leaving the game of life
So here it is, another chance
Wide awake you face the day
Your dream is over
Or has it just begun?

There's a place I like to hide
A doorway that I run to in the night
Relax child, you were there
But only didn't realize it and you were scared
It's a place where you will learn
To face your fears, retrace the years
And ride the whims of your mind
Commanding in another world
Suddenly, you hear and see
This magic new dimension

I will be watching over you
I am gonna help you see it through
I will protect you in the night
I am smiling next to you, in silent lucidity

Visualize your dream
Record it in the present tense
Put it into a permanent form
If you persist in your efforts
You can achieve dream control
Dream control
How's that then, better?
Dream control
Dream control (hug me)
Dream control
Hug me

If you open your mind for me
You won't rely on open eyes to see
The walls you built within
Come tumbling down, and a new world will begin
Living twice at once you learn
You're safe from pain in the dream domain
A soul set free to fly
A round trip journey in your head
Master of illusion, can you realize
Your dream's alive, you can be the guide but

I will be watching over you
I am gonna help you see it through
I will protect you in the night
I am smiling next to you"
1496,Queensrÿche,Sliver,"It's time to sack up and let go of your mothers.
Take your gun, it's the cross that's carried by your brothers.
A sliver is all there is, a sliver of the old you.
Underneath the skin, buried deep,
there's a man. There's a soldier in you.

What you doing here?
Welcome to the show!

There's only one man you can trust, he's the one at your side.
This shit's for real, there's nowhere to hide.
They say that conflict makes the man.
He survives with what he can.
The brave of heart won't look away
but live to fight another day.

What you doing here?
Welcome to the show!"
1497,Queensrÿche,Someone Else?,"When I fell from grace
I never realized
How deep the flood was around me.
A man whose life was toil
Was like a kettle left to boil,
And the water left scars on me.

I know now who I am.
If only for a while,
I recognize the changes.
I feel like I did before the
Magic wore thin and the ""baptism
Of stains"" began.

They used to say I was
Nowhere, man,
Heading down
Was my destiny.
But yesterday, I swear,
That was someone else not me.

Here I stand at the crossroads edge,
Afraid to reach out for eternity,
One step, when I look down,
I see someone else not me.

Looking back and I see
Someone else.

All my life they said I
Was going down,
But I'm still standing,
Stronger, proud.
And today I know there's
So much more I can be.

From where I stand at the crossroads edge,
There's a path leading out to sea.
And from somewhere
Deep in my mind,
Sirens sing out loud
Songs of doubt
As only they know how.
But one glance back reminds, and I see,
Someone else not me.

I keep looking back
At someone else, me?"
1498,Queensrÿche,Speak,"They've given me a mission
Don't really know the game, yeah
I'm bent on submission
Religion is to blame
I'm the new messiah
Death Angel with a gun
Dangerous in my silence
Deadly to my cause

Speak to me the pain you feel
Speak the word
The word is all of us

I've given my life to become what I am
To preach the new beginning
To make you understand
To reach some point of order
Utopia in mind, you've got to learn
To sacrifice, to leave what's now behind

Speak to me the pain you feel
Speak the word
The word is all of us
Speak the word
The word is all of us

Seven years of power
The corporation claw
The rich control the government, the media the law
To make some kind of difference
Then everyone must know
Eradicate the fascists, revolution will grow

The system we learn says we're equal under law
But the streets are reality, the weak and poor will fall
Let's tip the power balance and tear down their crown
Educate the masses, we'll burn the White House down

Speak to me the pain you feel
Speak to me the pain you feel
Speak the word (revolution)
The word is all of us
Speak the word (revolution)
The word is all of us
Speak the word
The word is all of us
Speak the Word
The word is all of us

Speak!"
1499,Queensrÿche,Spreading the Disease,"She always brings me what I need
Without I beg and sweat and bleed
When we're alone at night
Waiting for the call
She feeds my skin

Sixteen and on the run from home
Found a job in Times Square
Working live S&M shows
Twenty-five bucks a fuck
And John's a happy man
She wipes the filth away
And it's back on the streets again

Spreading the disease
Everybody needs
But no one wants to see

Father William saved her from the streets
She drank the lifeblood from the saviour's feet
She's Sister Mary now, eyes as cold as ice
He takes her once a week
On the alter like a sacrifice

Spreading the disease
Everybody needs
But no one wants to see

Religion and sex are powerplays
Manipulate the people for the money they pay
Selling skin, selling God
The numbers look the same on their credit cards
Politicians say no to drugs
While we can pay for wars in South America

Fighting fire with empty words
While the banks get fat
And the poor stay poor
And the rich get rich
And the cops get paid
To look away
As the one percent rules America

Spreading the disease
Everybody needs
But no one wants to see
The way society
Keeps spreading the disease"
1500,Queensrÿche,Suite Sister Mary,"""Kill her. That's all you have to do""
""Kill Mary?""
""She's a risk, and get the priest as well""

Ten P.M., I feel the rain coming down
My face feels the wet, my mind the storm
Flashing lights as people race to find shelter from the pour
Moving silent, through the streets, they're mine, they're mine

Midnight, she sings praises in the Hall
To saintly faces hallowed be their names she can't recall
Sister Mary, virgin Mary, silent with her sin
(""What are you doing out in the rain?"")
She feels me, I can taste her breath when she speaks
(""I've been waiting for you, come in"")

Mary, Mary just a whore for the underground
(They made you pay in guilt for your salvation)
Thought you had them fooled? Now they've sent me for you
You know too much for your own good
Don't offer me faith, I've got all I need here
(My faith is growing, growing tight against the seam)
What we need is trust, to keep us both alive
Help us make it through the night

I've no more want of any faith
Binds my arm and feed my mind
The only peace I've ever known
I'll close my eyes and you shoot

No Mary, listen, you've got to pull your strength 
(From my lips, I pray I feed you well)
Your precious cross is gone, it made me wait so long
For what you gave to everyone
The priest is cold and dead on his knees he fed
(From my barrel of death, he turned)
The Holy water red, as he died he said ""thank you""
I just watched him bleed

I feel the flow, the blessed stain
Sweating hands like fire, and flames
Burn my thighs, spread in sacrificial right
The hallowed altar burns my flesh once more tonight

Mary, my lady of pain
Always alone
Blind you search for the truth
I see myself in you, parallel lives
Winding at light-speed through time

No time to rest yet
We've got to stop his game
(Before madness has the final laugh)
Too much bloodshed
We're being used and fed
Like rats in experiments
There's no final outcome here
Only pain and fear
(It's followed us both all our lives)
There's one thing left to see
Will it be him or me?
There's one more candle left to light

Don't turn your back on my disgrace
The blood of Christ can't heal my wounds, so deep
The sins of man are all I taste
Can't spit the memory from my mind
I can't cry anymore

Mary, my lady of pain, always alone
Blind you search for the truth
I see myself in you, parallel lives
Winding at light-speed through time, you're mine"
1501,Queensrÿche,Synchronicity II,"Another suburban family morning
Grandmother screaming at the wall
We have to shout above the din of our Rice Crispies
We can't hear anything at all
Mother chants her litany of boredom and frustration
But we know all her suicides are fake
Daddy only stares into the distance
There's only so much more that he can take
Many miles away
Something crawls from the slime
At the bottom of a dark Scottish lake

Another industrial ugly morning
The factory belches filth into the sky
He walks unhindered through the picket lines today
He doesn't think to wonder why
The secretaries pout and preen like
Cheap tarts in a red light street
But all he ever thinks to do is watch
And every single meeting with his so-called superior
Is a humiliating kick in the crotch
Many miles away
Something crawls to the surface
Of a dark Scottish loch

Another working day has ended
Only the rush hour hell to face
Packed like lemmings into shiny metal boxes
Contestants in a suicidal race
Daddy grips the wheel and stares alone into the distance
He knows that something somewhere has to break
He sees the family home now looming in his headlights
The pain upstairs that makes his eyeballs ache
Many miles away
There's a shadow on the door
Of a cottage on the shore
Of a dark Scottish lake
Many miles away, many miles away"
1502,Queensrÿche,The Chase,"You think you're smart, inventive
Because you've figured out my game?
Pride is a handy substitute
When you've got only yourself to blame

All my dreams I've realized while you were indisposed
While you've spent eighteen years watching TV
I've watched my fortune grow

Here I am I'm finally on the outside and
You're nowhere near where I've been
I've got you where I want you at last
You've got no idea who I am

We circle around each other waiting for reaction
We circle around each other waiting for reaction
Wanting satisfaction for the past
I want nothing from the past

Always been so easy you're like a puppet on my string
Throwing down hollow threats, unsure of what to think
Why should I care? You wouldn't dare
You're nothing but worthless I swear

From where I stand I've got you where I want you
You'll never take me! Never take me down
I've seen all I need to put you in the ground
Revenge is normal, a typical reaction

I've seen your cynical reaction
If you're standing outside of in
Always on the outside of in

Here we are at last facing oblivion
And this is where finally it ends
You don't belong here
Holding fast to each of our sins

With hope by my side, I'll survive to see the dawn
Believe me or not you owe me, I owe you nothing
I gave your life a purpose
I owe you nothing but your death
Without me you wouldn't have learned a thing

"
1503,Queensrÿche,The Killer,"Mother hides her face.
She drops to her knees,
Her sacrifice complete.
The last of her line.
What's left of her name?
Nothing will ever be the same.

I'm not sorry for what I had to do.
It must be done.
You know G'd rewards the winner.
Now I'm on my knees again,
Give me strength to win.
If I stop to listen,
I hear ""Voices"" in the wind.

""Shoot him!"" They say,
Who will be the killer?
Who will be the winner?
""Shoot him!""
Who will be the killer?
Can't give in!

You know you can't begin to
Imagine where I've been,
Until you've walked a while in my shoes.
Surrounded and outnumbered.
Children wearing bombs?
I'm crying.

Oh, now I can't stop to sympathize.
Would you trade your eyes for mine?
I'll give you more time to answer.
I'll give you some time to rethink.
But there's never time when
The bullets are flying.

You duck your head and hit the ground!
""Shoot him""! Yeah!
Who will be the killer?
Who will be the winner?
""Shoot him!"" Yeah,
I've got to be the killer!
I've got to LIVE!
They say hit the ground hard
When you feel it.

Open your eyes so you can see it.
Don't try to think just believe it.
Then you'll know you're not dreaming!
""Shoot him!"" Yeah,
Who will be the killer?
Am I dreaming?"
