,artist,title,words
994,Warrant,Bed of Roses,"On a dead-end street in a dead-end town
There's a motel that I call home
Just a few small hopes and a few small dreams
Are all that place is resting on
Desiree lives two doors down
She's been there for way too long, oh, yeah
Sometimes when she's feelin' down
You know, I hope she hears this song
On a bed of roses
Not beneath some motel light
On a bed of roses
She deserves to sleep tonight
She deserves to sleep tonight
She comes home late every night
I can hear her walkin' down my hall
She don't talk on the phone too much
When she does, I hear it through my wall
Desiree don't have many friends
No, no, at least not many good ones
And I may be just an ordinary man
But least I'm someone to lean on
On a bed of roses
Not beneath some motel light
On a bed of roses
She deserves to sleep tonight
She deserves to sleep tonight
(Tonight, tonight, tonight) Tonight
(Tonight, tonight, tonight) Tonight
Ooh, yeah
On a bed of roses
Not beneath some motel light
On a bed of roses
She deserves to sleep tonight
On a bed of roses
Ooh, yeah
On a bed of roses, oh
She deserves to sleep tonight
She deserves to sleep tonight
(On a bed of roses)
On a dead-end street
In a dead-end town
There's a place that I call home
(A bed of roses)
Where I call home
(On a bed of roses)
Ooh, yeah, oh, I call it homeEmbedShare Url:CopyEmbed:Copy"
995,Warrant,Big Sandy,"Big Sandy, big Sandy
Knew that your number would come in handy
I don't wanna be alone tonight
Just one call to paradise
Hard as a rock, three o'clock
And I'm climbing the walls
Grab my phone to figure out
Who's gonna take the fall
I don't wanna be alone tonight
Just one call to paradise
Came across a picture
That I took of a truckstop wall
Just a number an a name is all
Nothing that I wouldn't do
Just to get a taste of you
Big Sandy, big Sandy
Knew that your number would come in handy
I don't wanna be alone tonight
Just one call to paradise
T-t-tall shot of tequila
But she goes down fine
And tonight I'm makin' Sandy mine all mine
Nothing that I wouldn't do
Just to get a taste of you
Big Sandy, big Sandy
Knew that your number would come in handy
I don't wanna be alone tonight
Just one call to paradise
Big Sandy she does it all
All I have to do is call
Everybody knows what I'm gonna do
I punched the number and I called you
Big Sandy, big Sandy
I knew that your number would come in handy
I don't wanna be alone tonight
Just one call to paradise
Big Sandy, big Sandy
I knew that your number would come in handy
Big Sandy, big Sandy
I don't wanna be alone tonight
Just one call to paradise
I don't wanna be alone tonightEmbedShare Url:CopyEmbed:Copy"
996,Warrant,Big Talk,"Backstreet fightin' is looking for trouble
If you open your mouth, you're bound to rumble
Johnny looks tough, he's frozen the ice
He keeps his mouth shut, he don't tell no lies
Johnny went out last night, got in a barroom fight
Embarrassed a jealous man in front of his cheatin' wife
The man said, ""Tonight you won, but I'll tell you, son
This one's far from over"", Johnny said
Big talk is just talk unless
Unless you're backin' it up
Big talk is cheap talk, it's
Only words unless you're backin' it up
(We're backin' it up)
I don't know why so many lay down and die
Don't they believe in what they're sayin'?
You should get on your feet, believe you can't be beat
Remember, talk is only playin'
Big talk is just talk unless
Unless you're backin' it up
Big talk is cheap talk, it's
Only words unless you're backin' it up
(We're backin' it up)
I remember what my old man used to say
(We're backin' it up)
Never give up and run
(We're backin' it up)
Don't let the talkin' breeze blow you away
Always remember, stick to your guns
Big talk is lookin' for trouble
If you open your mouth
You better be ready to rumble
Big talk is just talk unless
Unless you're backin' it up
Big talk is cheap talk, it's
Only words unless you're backin' it up, I said
Big talk is just talk unless
Unless you're backin' it up
Big talk is cheap talk, it's
Only words unless you're backin' it up
(We're backin' it up)
We all say
Big talk is just talk unless
Unless you're backin' it up
Oh, we're backin' it up
We're backin' it up, yeahEmbedShare Url:CopyEmbed:Copy"
997,Warrant,Blind Faith,"Darlin', I know you're sleepin'
But there's something that I've just got to say
Wonder if you'll hear me while you're dreamin'
You make a lifetime out of every day
Thanks to you, now I know
All my dreams can come true
Blind faith in you, oh, yeah
I got blind faith in you, oh, yeah
Your eyes keep things well hidden
Just a hint of what you're holding inside
And the first day that I met you
I consider the first day of my life
Thanks to you, now I know
All my dreams can come true
Blind faith in you, oh, yeah
I got blind faith in you, oh
And I'm not sure that I deserve
A woman so true, but I love
That you think I do
With you and faith beside me
Well, I'm feelin' stronger every day
Blind faith in you, oh, yeah
I got blind faith in you, it's true, oh, yeah
Blind faith in you, oh, yeah
And I got blind faith in you
And I'm not sure if I deserve
A woman so true, but I love
That you think I doEmbedShare Url:CopyEmbed:Copy"
998,Warrant,Bonfire,"(She's tall) As the Eiffel Tower
(Fast) New York to Paris in half an hour
(She's lean) She's a love machine
Probably take on the whole football team
(Strong) As the day is long
Think you got her figured out
You find out you were wrong
(She's long) As a limousine
Take your body places
That you've never, never seen
Hi-ho, away we go
Build a fire from coast to coast
Baby's on the top, she's on a roll
Gonna burn me down to my soul
I'm high as a circus wire
Getting hot like a bonfire
Like a bonfire
Oh, like a bonfire, yeah
(She's free) She's no one's pet
Beautiful, intelligent, you absolutely must respect
(The way) She's right as rain
There's a part of her uou're never gonna change
(Un)predictable
Soften you with words and then
She'll eat you like a cannibal
(All night) She can go all night
Maybe give you what you want
Maybe put up a fight
Hi-ho, away we go
Build a fire from coast to coast
Baby's on the top, she's on a roll
Gonna burn me down to my soul
I'm high as a circus wire
Getting hot like a bonfire
Like a bonfire
Oh, like a bonfire
(She's tall) As the Eiffel Tower
(Fast) New York to Paris in half an hour
(She's lean) She's a love machine
Probably take on the whole football team
(Strong) As the day is long
Think you got her figured out
You find out you were wrong
(She's long) As a limousine
Take your body places
That you've never, never seen
Hi-ho, away we go
Build a fire from coast to coast
Baby's on the top, she's on a roll
Gonna burn me down to my soul
I'm high as a circus wire
Getting hot like a bonfire
Like a bonfire
Oh, like a bonfire, yeah
(Thank you)EmbedShare Url:CopyEmbed:Copy"
999,Warrant,Candy Man,"The most celebrated bachelor
Dedicated to his sport
Was it love that he was after?
Was the hookers down the hall?
You talked business in a back room
With a banner…
Without you, Candy Man can’t say!
You made a step upon a Sunday
It will erase your Monday!
He left her laying on the back floor
Yeah, she’ll call him when she needs some more!
Chorus:
Without you
Everything without his presence…
Without you
Everything in life you’d treasure
You’ll fall upon the rainbow there!
Without you
Nothing should taste so sweet
You’re the kind of girl that the Candy Man needs
And live the day your way
Could make her pain go away
She could make the pain go away
We could make the pain go away
We could make .. your way!
He could make your life go away!
He could make your feelings go away
Get up catch your ass in every way!
Chorus:
Everything in life you’d treasure
You’ll fall upon the rainbow there!
Without you
Everything in life is precious, we finally seen the sun!
Everything in life you’d treasure
You’ll fall upon the…
Nothing should taste so sweet
You’re the kind of girl that the Candy Man needs
Who needs you?
Who needs you?
He could make your life go away!
He could make your life go away!
He could make your life go away!
He could make your pain go away!EmbedShare Url:CopyEmbed:Copy"
1000,Warrant,Chameleon,"You always change your colors
When you find yourself in a fix
And when you get yourself
In trouble
You just pack your bags and split
And your off to find a new love
Who doesn't know you
Like some do
Put on a smile like it's make up
Protection from the truth
If they don't have what you need
You won't need them right back
And if they gave you the world
You'd find something wrong with that
CHORUS
You better find out which road
Your on
You can't change who you are
By the colors you put on
You better find somebody
To lean on
Make up your mind ChameleonEmbedShare Url:CopyEmbed:Copy"
1001,Warrant,Cherry Pie,"Dirty, rotten, filthy, stinkin'
She's my cherry pie
Cool drink of water, such a sweet surprise
Tastes so good, make a grown man cry
Sweet cherry pie, yeah
Wow! Heh heh
Well, swingin' on the front porch
Swingin' on the lawn
Swingin' where we want
'Cause there ain't nobody home
Swingin' to the left
And swingin' to the right
If I think about baseball
I'll swing all night, yeah
Yeah, yeah
Huh! Swingin' in the living room
Swingin' in the kitchen
Most folks don't 'cause
They're too busy bitchin'
Swingin' in there 'cause
She wanted me to feed her
So I mixed up the batter
And she licked the beater
I scream, you scream
We all scream for her
Don't even try 'cause
You can't ignore her
She's my cherry pie
Cool drink of water, such a sweet surprise
Tastes so good, make a grown man cry
Sweet cherry pie, oh yeah
She's my cherry pie
Put a smile on your face ten miles wide
Looks so good, bring a tear to your eye
Sweet cherry pie, yeah
Swingin' to the drums
Swingin' to guitar
Swingin' to the bass
In the back of my car
Ain't got money
Ain't got no gas
But we'll get where
We're goin' if we
Swing real fast
I scream, you scream
We all scream for her
Don't even try 'cause
You can't ignore her
She's my cherry pie
Cool drink of water, such a sweet surprise
Tastes so good, make a grown man cry
Sweet cherry pie, oh yeah
She's my cherry pie
Put a smile on your face ten miles wide
Looks so good, bring a tear to your eye
Sweet cherry pie
Swing it! All night long
Swing it! Hey hey, ow!
I'm a trained professional
Swingin' the bathroom
Swingin' on the floor
Swingin' so hard
Forgot to lock the door
In walk her daddy
Standin' six foot four
He said, ""You ain't gonna swing
With my daughter no more""
She's my cherry pie
Cool drink of water, such a sweet surprise
Tastes so good, make a grown man cry
Sweet cherry pie, oh yeah
She's my cherry pie
Put a smile on your face ten miles wide
Looks so good, bring a tear to your eye
Sweet cherry pie
Sweet cherry pie, yeah
Huh!
Swing it!EmbedShare Url:CopyEmbed:Copy"
1002,Warrant,Cocaine Freight Train,".. says nowhere to go
Hot as the dessert, she stings like a rose
Waiting for someone to get her that text
Protection, the friction, so good in a text
Dance with the devil and she’s in control
Give her the chance and she’ll burn thorough your soul
Faster and faster we head by disaster
There’s no slowing down till we fail!
Chorus:
Now I’m busy like a freight train
Tired of being insane!
Money I don’t care
Come on you, I want more, and more, and more!
She got me wrapped around… like a …
Nothing outside of this room means a thing
Every last touch… chosen for more
Too late for leaving when locking the door
Dance with the devil and she’s in control
Give her the chance and she’ll burn thorough your soul
Faster and faster we head by disaster
There’s no slowing down till we fail!
Man busy like a freight train
Tired of being insane!
Money I don’t care
Come on, I want more, and more and more!
Chorus:
Faster and faster we head by disaster
There’s no slowing down…
Tired of being insane!
Money I don’t care
Come on, I want more, and more and more!EmbedShare Url:CopyEmbed:Copy"
1003,Warrant,Coffee House,"So you think my exterior seems
A little out of focus
Because I don't talk in cliches
That people try to use
To stroke us
I don't care too much for
Clicks and gangs and little
Sweing circles
If you want a place in this
Rat race I say
Run off and join the circus
CHORUS
If you look inside my head
You will see things
That you probably shouldn't see
Because my outside is off center
But I gurantee
It's stranger inside me
Have you ever felt like
Pulling your insides out
Cause they're burning
You feel caged
Like an animal that wants to fuck
And you're yearning
For something strange, unexpected
Unexplainable to happen
That either kills you
Leaves you hurt
Or makes it hard to stop
From laughingEmbedShare Url:CopyEmbed:Copy"
1004,Warrant,Cold Sweat,"I got alligator shoes
I've been makin' the news
I got plenty of women
I got plenty of booze
(Give me a shot)
Walk into the spotlight
At the local bar and grill
Found a down and dirty woman
Well, I'm gonna take my fill
Look right into her bloodshot eyes and
Scream, ""My honey, well, I'm gonna make you mine""
I paid the tab, I called a cab
Went back to my place, had a hell of a time
I get excited, I'm feelin' loose
I move too quick and I get caught in your noose
(And I sweat)
Every time that we touch
(And I sweat)
I get the chills up and down my spine
(Cold sweat)
You bet, you bet
It's a midnight, stage fright
Ice cold sweat
We went home, all alone
Then we turned down the lights
And unplugged the phone
Well, I'm a snake, but I'm no liar
Makin' love to me's like
Pouring gasoline on a fire
I'm feelin' loose
I move too quick and I get caught in your noose
(And I sweat)
Every time that we touch
(And I sweat)
I get the chills up and down my spine
(Cold sweat)
You bet, you bet
It's a midnight, stage fright
Ice cold
All I want is a little action
Ooh, a little bit of satisfaction
You beat me down, then kick me out
So scream and shout and shout, shout, oh
Ooh, yeah
Then I sweat
(Sweat)
Then I sweat
(Sweat)
Then I sweat
(Sweat)
Oh, yeah
Then I sweat
Sweat
(Cold sweat)
(Cold sweat)
I get the feeling every time
We fu-, fu-, fu-, fu-, fu-
(Cold sweat)
You bet, you bet
(Cold sweat)
Ice cold
(Boop boop be doop)EmbedShare Url:CopyEmbed:Copy"
1005,Warrant,Crawl Space,"I need some room to breathe
Listen, speak and follow free
Socially a refugee
I need some room to breathe
They want into my head
I push them out instead
Tear me into tiny pieces
They want into my head
CHOURS
Trapped inside this place
I can't move, its like living
In a crawlspace
BRIDGE
I try to find myself a way out
But they come from all directions
So, unsure I'll just stay here in
My crawlspace
And I'll escape detectionEmbedShare Url:CopyEmbed:Copy"
1006,Warrant,D.R.F.S.R.,"(Dirty-rotten-filthy-stinking rich)
Oh, oh, yeah

Italian car as long as my street
I wanna wear exotic animals on my feet
Pretty rocks on my fingers
Pretty bells on my toes
Lots of caviar for my mouth
Maybe I'll even pierce my nose

Gimme, gimme just half a chance
To lead you in this corporate dance
And I'll be dirty-rotten-filthy-stinking rich
Ha, hu, ha, hu, ha, hu!

Sign it all in the palm of my hand
Nothing gonna get in my way, you understand?
I got a house, I got a jet
I got a Rolls-Royce painted blue
The only thing that's left is for me, babe
Is for me to own you too
So I say gimme, gimme just half a chance
To lead you in this corporate dance
And I'll be dirty-rotten-filthy-stinking rich

I'm gonna have more money than you have ever seen
Baby, I just want all the frills
I'm gonna insilute my body in green (me too)
I'm gonna light my cigarettes with hundred-dollar bills


Oh, gimme, gimme just half a chance
To lead you in this corporate dance
Gimme, gimme just half a chance
To take you on a hopeless romance
And I'll be dirty-rotten-filthy-stinking rich

Oh, yeah
I'll tell you what I want, man!
I want bank accounts and I want CDs
And I want early-term rollovers!
I want everything!
Gimme, gimme!
Gimme your fuckin' car, or I'll EmbedShare Url:CopyEmbed:Copy"
1007,Warrant,"Dead, Jail or Rock 'n' Roll","When I was a kid all I wanted to be
Was the meanest dude on the meanest machine
Now I'm going to wrong way on a one-way street
I never fit this society
I don't really mind
Doing my own time
The three choices I ever came to find
Were:Dead, Jail or Rock'n'Roll
Dead, Jail or Rock'n'Roll
Dead, Jail or Rock'n'Roll
Dead, Jail or Rock'n'Roll
I ain't looking for trouble but it's looking for me
The law of the jungle is protecting me
Lose sleep man stay out of your bed
You might wind up in jail if you lose your head
In death I might find
True peace of mind
But while I'm alive
Free choice is mine
It's either:Dead, Jail or Rock'n'Roll
Dead, Jail or Rock'n'Roll
Dead, Jail or Rock'n'Roll
Dead, Jail or Rock'n'Roll
Dead, Jail or Rock'n'Roll
I don't really mind
Doing my own time
The three choices I ever came to find
Were either:Dead, Jail or Rock'n'Roll
Dead, Jail or Rock'n'Roll
Dead, Jail or Rock'n'Roll
Dead, Jail or Rock'n'RollEmbedShare Url:CopyEmbed:Copy"
1008,Warrant,Devil Dancer,"Southbound from nowhere
On a flat dirt road
Far from the lights of town
There's a dirty señorita
On a shiny brass pole
And she know how to lay it down
You're just a toy, for her amusement
And she'll toss you aside
You're such an addict
And she knows you're usin'
But you love the ride
She's a devil dancer
She gets her smoke in your eyes
A dirty down romancer
Don't believe all her lies
Satan's senorita, evil bonita
She takes you down
And moves around
'Till your head is a spinnin' wreck
Ain't got no chance
Until her dance is over
The rope around your neck
You're just a toy, for her amusement
And she'll toss you aside
You're such an addict
And she knows you're usin'
But you love the ride
She's a devil dancer
She gets her smoke in your eyes
A dirty down romancer
Don't believe all her lies
Southbound from nowhere
On a flat dirt road
Far from the lights of town
You're just a toy, for her amusement
She's a devil dancer
She gets her smoke in your eyes
A dirty down romancer
Don't believe all her lies
Satan's senorita, evil bonitaEmbedShare Url:CopyEmbed:Copy"
1009,Warrant,Down Boys,"Oh, yeah
Certain things you do really make me mad, I must confess
The way the streetlight sihlouettes your thighs inside your dress
Wild child in the streets, I think I seen you, but I really don't know
Who knows?
One million miles an hour, headed out to where the down boys go
Whoa, can we rewind to where we've been?
Ooh, I wish you'd take a look and see the shape I'm in
Where the down boys go, go!
Where the down boys go, go
Where the down boys go
Yeah, I wanna go where the down boys go, baby
You comb your hair, put on your shades, you look real cool
You're giving me the runaround, make me feel like a fool
You got a lot of nerve to call me cheap even though it's true
I don't care where we go tonight, take me along with you
Can we rewind to where we've been?
Ooh, I wish you'd take a look and see the shape I'm in
Where the down boys go, go!
Where the down boys go, go
Where the down boys go
Yeah, I wanna go where the down boys go, baby
Certain things you do really make me mad, I must confess
The way the streetlight sihlouettes your thighs inside your dress
Ooh, yeah
Whoa, can we rewind to where we've been?
Ooh, I wish you'd take a look and see the shape I'm in
Where the down boys go, go!
Where the down boys go, go
Where the down boys go
Yeah, I wanna go where the down boys go
Where the down boys go
Where the down boys go
Where the down boys go
Where they goEmbedShare Url:CopyEmbed:Copy"
1010,Warrant,Down Payment Blues,"I know that it's evil
I know that it's got to be
I know I ain't doing much
Doing nothing means a lot to me
Living on a shoe string
A fifty cent millionaire
Open to charity
Rock 'n' roller welfare
Sitting in my Cadillac
Listening to my radio
Suzy baby get on in
Tell me where you want to go
I'm living in a nightmare
She's looking like a wet dream
I got myself a Cadillac
But I can't afford the gasoline
CHORUS:
I've got holes in my shoes
And I'm way overdue
Down payment blues
Get myself a steady job
Some responsibility
Can't even feed my cat
On social security
Hiding from the rent man
Oh it makes me want to cry
Sheriff knocking on my door
Ain't it funny how the time flies
Sitting on my sailing boat
Sipping off my champaign
Suzy baby all at sea (Suzy baby you're obscene)
Say she want to come again
Feeling like a paper cup
(Floating | Blowing) down a storm drain
Got myself a sailing boat
But I can't afford the gasoline (...afford a drop of rain)
CHORUSEmbedShare Url:CopyEmbed:Copy"
1011,Warrant,Dusty's Revenge,"Her ride away into the shadow
You're the ride away with my revenge
Dusty'n death fill my teeth in my body and my soul
'Cause I wanna strew my bones
High up on the redge I will lay and wait
Can you feel me like you did twenty years ago and I?
Night calls me slowly and true
You better watch coming to you
Come on the ride
Ride until my sunset's gone
Come on the ride
Feel the anger coming on strong
Come on the ride
I won't stop, I won't drop
'Till I ride what's wrong with you
Guns and they by my side wanna feel your foolin' hold
As I hate since I wore my bones
Got you in my side I could pay your life
Can you feel me like you did twenty years ago in night?
Night calls me slowly and true
You better watch coming to you
Come on the ride
Ride until my sunset's gone
Come on the ride
Feel the anger coming on strong
Come on the ride
I won't stop, I won't drop
'Till I ride what's wrong with you
Found with full of life, why you left us for dead?
I was just a boy had in under my bed
I should die fall on tears and hate
Get my pay back revenge you help your way
Oh!
Come on the ride
Ride until my sunset's gone
Come on the ride
Feel the anger coming on strong
Come on the ride
I won't stop, I won't drop
Come on the ride
Ride until my sunset's gone
Come on the ride
Feel the anger coming on strong
Come on the ride
I won't stop, I won't drop
Come on the ride
I won't drop, I won't stop
Come on the ride
I won't stop, I won't stop!
Ride away into the shadowsEmbedShare Url:CopyEmbed:Copy"
1012,Warrant,Face,"She's got an iron will
She's gonna do what she thinks is right
I know she will
And as for me I'm not that silent
It's hard to live in a world this quiet
And if you want me to let you go
Well I think you should know
That I tried hard to live without you
But it doesn't work for me
And I tried not to think about you
But your in all my dreams
I can't stand living on my own
I can't stand staring into space
I hate that everything I see turns into your face
She left an empty house
Without a word, without a sound
Without a shout
And as for me I'm not that silent
It's hard to live in a world this quiet
And if you want me to let you go
Well I think you should know
That I tried hard to live without you
But it doesn't work for me
And I tried not to think about you
But your in all my dreams
I can't stand living on my own
I can't stand staring into space
I hate that everything I see turns into your face
My teary eyes have seen all I wanna see
Of the world
I tried hard to live without you
But it doesn't work for me
And I tried not to think about you
But your in all my dreams
I can't stand living on my own
I can't stand staring into space
I hate that everything I see turns into your face
Turns into your faceEmbedShare Url:CopyEmbed:Copy"
1013,Warrant,Faded,"I look into your eyes
I used to see blue skies
Every single time I knew
You saw it too
Now as the years have passed
Distorted like old glass
Magnify my fears
Bring us both to tears
Is this the middle or the end
Do we break or do we bend
Are we faded?
Like your favorite pair of jeans
Coming apart at the seams
In the space between you and me
Are we faded?
The things that life has shown
That only we can know
Our secrets deep inside
Expressions we can't hide
The memories that we share
Don't show the wear and tear
All the time we honest now
With the silence out
Is this the middle or the end
Do we break or do we bend
Are we faded?
Like your favorite pair of jeans
Coming apart at the seams
In the space between you and me
Are we faded, should we just let go
Or is this where we both know
It's the best place we can be
How did we get this far away
Can we go back to yesterday
Is this the middle or the end
Do we break or do we bend
Are we faded?
Are we coming apart at the seams
In the space between you and me
Are we faded, should we just let go
Or is this where we both know
It's the best place we can be
Are we faded?EmbedShare Url:CopyEmbed:Copy"
1014,Warrant,Falling Down,"I keep talking to myself, but the words
Sound like some one else
I'm ready to bleed all this shit
From my veins
I'm willing to plead for a cure
To the pain
And I am amazed that I'm still
Semi-sane
CHORUS
I'm falling down
My world is spinning round
It feels like I'm flying
The feeling is lying
I'm falling down
Falling down
I'm a monster
I'm not well
No mirrors
So I cannot tell
There's a zoo on my back
And a cloud on my soul
Where I once had a heart
There's a bottomless hole
I wish I could get back
An ounce of control
BRIDGE
I can't see beauty in anything
I can't tell where I tripped up
Where I fell
I'm a piece of candy cane
Wedged tightly in a drain
Day by day, dissolving awayEmbedShare Url:CopyEmbed:Copy"
1015,Warrant,Family Picnic,"Mother should know
Father should go
Battered dreams and broken bones
Living hell when he's at home
Feel so much pain
I'm not to blame
Cannot move cannot breathe
He should die instead of me
Some break away
Some choose to stay
But every scream kept inside
Leaves a scare either way
CHORUS
We are on our own
We all die alone
Black eyed broken truth
I'm still bleeding from a
Wasted Youth
Welcome, to my family picnicEmbedShare Url:CopyEmbed:Copy"
1016,Warrant,Father Christmas,"When I was four I believed in Santa Claus
Though I knew it was my dad
And we would hang up the stockings at Christmas
I'd open presents and I'd be glad
But then last year I played Father Christmas
I stood outside a department store
A gang of kids came over and mugged me
And knocked my reindeer to the floor
They said...
Father Christmas, give us some money
Don't mess around with those silly toys
Beat you up if you don't hand it over
We want your bread so don't make us annoyed
Give all the toys to the little rich boys
Don't give my brother a Steve Austin outfit
Don't give my sister a cuddly toy
Don't want a jigsaw, Monopoly money
We only want the real McCoy
Father Christmas, give us some money
Don't mess around with those silly toys
Beat you up if you don't hand it over
We want your bread so don't make us annoyed
And give my daddy a job 'cause he needs one
He's got a lot of mouths to feed
And if you've got one, I'll take a machine gun
So I can shoot all the kids down my street
Father Christmas, give us some money
Don't mess around with those silly toys
Beat you up if you don't hand it over
We want your bread so don't make us annoyed
Give all the toys to the little rich boys
Have yourself a very Merry Christmas
Have yourself a good time
Remember the kids who got nothin'
While you're drinkin' down your wine
Father Christmas, give us some money
Don't mess around with those silly toys
Father Christmas, give us some money
We'll beat ya up so don't make us annoyed
Father Christmas, give us some money
Don't mess around with those silly toys
Beat you up if you don't hand it over
We want your bread so don't make us annoyed
Give all the toys to the little rich boysEmbedShare Url:CopyEmbed:Copy"
1017,Warrant,Feels Good,"Take everything that I own
My destination's unknown
If I started to yell
Could you even tell
Would it do any good
Mr. Misunderstood
I'm not asking for change
I know it sounds strange
CHORUS
But it feels kind of good
Feeling this bad
I'm invincible
At my all time low
And it feels good
Yeah, feleing this bad
I'm at the end of my rope
I just remembered a joke
Have you heard the one
About the one I've becomeEmbedShare Url:CopyEmbed:Copy"
1018,Warrant,Followed,"There was sunshine and now there's only rain
And blue skies you turned them into pain
Words were so fine I wanted everyone to know
What other people hold back
I loved the way you showed
I never noticed blood on you before
But everytime you pull another in
I see a little more
You control things
You tell them you're a friend
But if they ever try to get away
You crush them in your hands
CHORUS
Now I see with my own eyes
And not through someone else's lies
Yes, I followed
But with a knife I call the truth
I sever ties and cut me loose
I won't followEmbedShare Url:CopyEmbed:Copy"
1019,Warrant,Found Forever,"Found Forever:
I see it out on the horizon
The clouds are clearing from my vision today
You were a light among the shadows
I felt your heat from a mile away
Over and over I hear a voice in my head
Telling me and it's getting better and
Chorus:
I want you near, want you now
More than forever
And you finish me, wait and see
We have found forever
I know we both might have stumbled
The past is gone in just a blink of your eyes
We can't help move a little closer
Our perfect fit is such a perfect surprise
Over and over you whisper into my ear
Don't you ever let me go. 'Cause
Chorus:
I want you near, want you now
More than forever
And you finish me, wait and see
We have found forever
I know that sure as the sun's gonna rise
How I love the way that I look in your eyes
I see it out on the horizon
The clouds are clearing from my vision and
Chorus:
I want you near, want you now
More than forever
And you finish me wait and see
We have found forever
Chorus:
I want you near, want you now
More than forever
You finish me wait and see
We have found forever
Want you now...
(are. Mason)EmbedShare Url:CopyEmbed:Copy"
1020,Warrant,Hair of the Dog,"Heart breaker, soul shaker
I've been told about you
Steamroller, midnight stroller
What they've been saying must be true
Bridge:
Red hot mama
Velvet charmer
Time's come to pay your dues
Chorus:
Now you're messin' with a
A son of a bitch
Now you're messin' with a son of a bitch
Now you're messin' with a
A son of a bitch
Now you're messin' with a son of a bitch
Talkin' jivey, poison ivy
You ain't gonna cling to me
Man taker, born faker
I ain't so blind I can't see
Bridge
Chorus
Solo
ChorusEmbedShare Url:CopyEmbed:Copy"
1021,Warrant,Heaven,"Got a picture of your house
And you're standin' by the door
It's black and white and faded
And it's lookin' pretty worn
See the factory that I worked
Silhouetted in the back
Memories are gray
But man, they're really coming back

I don't need to be the king of the world
As long as I'm the hero of this little girl

Heaven isn't too far away
Closer to it every day
No matter what your friends might say

How I love the way you move
And the sparkle in your eyes
There's a color deep inside 'em
Like a blue suburban sky
When I come home late at night
And you're in bed asleep
I'll wrap my arms around you
So I can feel you breathe
I don't need to be a superman, ah ah
As long as you will always be my biggest fan

Heaven isn't too far away
Closer to it every day
No matter what your friends might say
We'll find our way, yeah

Now the lights are goin' out
Along the boulevard
The memories come rushin' back
And it makes it pretty hard
I got nowhere left to go
No one really cares
I don't know what to do
But I'm never givin' up on you

Heaven isn't too far away
Closer to it every day
No matter what your friends say
I know we're gonna find a way
(Heaven)
Whoa, whoa, oh, oh, oh
(Heaven)
Whoa, whoa, oh, oh oh
(Heaven)
It's not too far away
Oh, oh
Whoa, whoa, oh, oh, oh
YeahEmbedShare Url:CopyEmbed:Copy"
1022,Warrant,Hell Bent For Leather,"Seek him here, seek him on the highway
Never knowing when he'll appear
All await, engine's ticking over
Hear the roar as they sense the fear
Wheels! A glint of steel and a flash of light
Screams! From a streak of fire as he strikes

Hell bent, hell bent for leather
Hell bent, hell bent for leather

Black as night, faster than a shadow
Crimson flare from a raging sun
An exhibition, sheer precision
Yet no one knows from where he comes
Fools! Self destruct cannot take that crown
Dreams! Crash one by one to the ground


There's many who tried to prove that they're faster
But they didn't last and they died as they tried
There's many who tried to prove that they're faster
But they didn't last and they died as they tried

EmbedShare Url:CopyEmbed:Copy"
1023,Warrant,High,"Last night I had a dream
About you
And how you fit in my naked life
Mistakes, I guess I made a few
Here and there and from time to time
Yeah, Oh yeah
I know, Lord I dreamed about it
Every detail in every move
I'm sure, there's no doubt about it
I'm trying to break through -
To you
I've tried several other people
Came close a few times but then
It just broke down
I won't lie, I won't kid about it
Merry come 'round and 'round
BRIDGE
Hey love, hold me close
Pull me in, don't let go
Faith and love, aren't enough
I should know, give me hope
Let it show
I think you know
How to make me feel high
CHORUS
All, all that I want
Is a moment of your precious time
And all, all it would take
Is let me come over to your side
I think you know how
To make me feel highEmbedShare Url:CopyEmbed:Copy"
1024,Warrant,Hollywood,"They say people out in Hollywood
Live their life out in black and white
They're living out a technicolor dream
Next day they're a star overnight
Not like living in New York
Man, it's tougher
Not like in London town
Boy, you suffer
Nobody give a break
When you're down on your luck
Everybody's on the take
When you're down on your luck
You can't make a mistake
When you're down on your luck
People out in Hollywood
They got a lot of class
You see the boys strutting down the boulevard
Trying to make a pass
Not like in New York
It's high rise, it's concrete and complex
Not like in London town
It reigns down on its subjects
Nobody give a damn
When you're down on your luck
Nobody understands
When you're down on your luck
Lady Chance, she won't dance
When you're down on your luck
People out in Hollywood
They can make it to the stars
They can reach the sliver screen
Drive around in big expensive convertible cars
Not like in New York
All you've got is Broadway
Not like in the west end of London
You can't make it no way
Nobody give a damn
When you're down on your luck
Nobody understands
When you're down on your luck
You've got to strut your stuff
When you're down on your luck
You can't take it easy
Being good ain't good enough
When you're down on your luck
Nobody give a fair deal
When you're down on your luck
People out in HollywoodEmbedShare Url:CopyEmbed:Copy"
